RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
222391,0f51194d-dcef-4488-9353-5bc96408cc04,Lee,834,Spain,Female,44,7,106550.26,2,0,1,52318.49,1
606844,f3810ce5-e026-4fbb-aee7-04e9a2de1a56,Harding,376,Germany,Male,38,7,212483.93,2,0,1,106733.08,0
873744,73cb98f3-200d-42a9-ace4-e12837b84024,Dawson,536,Germany,Male,77,6,152244.6,2,0,1,130042.63,0
260078,0c58ba0d-60c0-4018-a2eb-067b6234c9e0,Joyce,426,Germany,Male,88,5,191801.48,2,0,0,74992.33,1
893106,8357787f-cda2-45e9-821a-23130d0a2d47,Blair,760,Spain,Female,20,1,43456.16,1,1,0,39169.48,0
906406,eda76a85-5887-4023-8754-e7a175e3e5df,Wiggins,798,Germany,Male,81,1,158418.97,4,0,1,111234.6,1
534803,c5c9d28a-4056-47e8-8d5b-ca100c74e710,Perry,744,France,Male,36,4,120924.84,1,0,1,26068.21,1
777250,353dfc4c-0126-46d6-b9b2-64c78a009ee3,Johnson,721,Germany,Female,83,7,86132.74,3,0,1,183437.06,1
667949,aff075f4-383d-4b6f-85bb-03c3d65ef61b,Gutierrez,850,Germany,Male,19,2,171496.45,2,0,0,180535.91,0
591723,53f1252a-8a1c-4efb-9955-6f01e3bccdf0,Wilkinson,660,Spain,Male,58,4,129340.02,4,1,1,132396.8,0
310439,77acccb8-41be-4c72-8496-764a6d434ad2,Le,588,Spain,Female,79,3,231643.88,1,1,1,10304.36,1
46695,cb02d51d-5f9a-4f7c-a6c6-bb66d65bb7ea,Travis,781,Spain,Female,78,5,55273.77,4,1,1,171186.68,0
245073,3cc12953-560a-4f21-93c6-c0e3281e0bc1,Daniel,338,France,Male,65,3,187249.21,4,1,0,161688.59,1
491548,87ab6210-03fb-4947-801a-cac5a2592e43,Dixon,762,Germany,Female,43,10,49729.59,1,0,0,86960.87,1
103035,128ba928-a173-491e-9a69-668d96844fe9,Torres,396,Germany,Male,58,6,10513.5,3,1,0,10425.52,1
684257,b4f19869-ac9b-40b7-8f53-5ebce8bbfcb8,White,394,Spain,Female,29,6,29572.25,3,1,0,186817.51,1
62532,193bcbf1-1b13-49d0-92c4-6244f64167b4,Lopez,715,Germany,Female,85,3,82678.09,2,1,1,77011.81,1
144032,7a2ab111-a585-4fc6-9f4e-bbe607fe23da,Graves,364,Germany,Male,40,8,90941.15,4,0,0,102980.47,0
473062,a4b6bb9a-0bba-41c8-b34b-be8af21169de,Stein,724,Germany,Female,80,5,75887.67,1,0,1,99901.45,1
899128,f97bd8b9-1d1f-4262-870d-b5a075a4c7b1,Hawkins,551,France,Female,28,1,174167.15,3,1,1,197766.71,0
771045,3250a1fa-fa8f-4948-bf95-4e6e377fa046,Humphrey,818,Germany,Male,65,6,9529.18,4,1,1,100551.14,0
63911,9cc32348-606a-44d4-ab8d-d0f5e2339b70,Saunders,664,Germany,Male,90,4,43001.47,2,0,0,61026.6,1
377053,58a19441-a212-4e24-93b9-c96659781447,Stephens,444,France,Male,48,1,167417.58,1,1,0,95242.09,1
953162,f591593b-7a54-497b-bde7-19dc27a31e24,Wilkinson,711,Spain,Male,40,8,6749.31,4,0,0,1344.57,0
758877,15ff754c-b900-4d5b-8e8b-a65aeffc6e8c,Beasley,562,Spain,Male,66,5,140019.8,4,0,1,118080.1,1
42416,86b7579b-d1ed-481f-a101-9cbef3eb9631,Allen,728,France,Male,23,6,104470.79,2,1,0,114840.17,1
183516,09bdf59e-ee38-4433-825a-7454bbb35adb,Daugherty,814,Spain,Male,30,5,225132.48,4,0,0,82707.49,0
591851,f44d43b1-2520-4722-8ef0-ba6fd5deff21,Cox,555,France,Female,52,4,241083.48,3,0,1,129522.7,0
640974,9d2c043c-f7d3-4147-bc97-aa912c0eb6cf,Hernandez,690,France,Female,73,7,66864.7,2,0,1,33131.07,1
454085,efb16f1b-0099-4816-ab11-0f1c474aeced,Long,302,France,Female,91,4,90276.32,2,1,0,35436.57,0
115035,02bbf36c-1429-4c74-9a97-f8747df8cd5e,Robinson,585,France,Female,64,0,219494.72,4,1,1,183894.97,1
127478,6ecb8280-ef9e-4aae-9012-298c236244bc,Jacobs,462,Germany,Male,95,10,240780.29,4,0,1,86023.01,0
462496,3720e559-c8c9-453b-bedc-56247d240ed9,Grimes,461,France,Female,34,2,131594.53,2,0,1,126978.95,1
185621,8a647668-1648-46f5-b028-60e1447f156f,Barnett,332,France,Male,50,7,186553.85,3,0,0,10148.33,0
331656,7be6b13b-3aa2-4ac2-9222-841e754fadc2,Bailey,746,France,Male,40,7,152907.0,4,0,1,18966.73,0
301547,420ee1ad-7c9a-4f91-b8a9-e6ea785cb1bb,Haney,360,Spain,Male,83,6,12284.81,3,1,0,130297.73,1
544264,bc280b22-80f1-4914-816b-9cb57153d3af,Carter,839,Spain,Female,94,6,140083.92,3,1,1,146748.59,0
665706,db011530-5028-45e4-a021-974847142795,Gibbs,695,France,Male,82,7,163436.13,2,1,0,9438.87,1
165739,5bed1dc0-9771-4f88-b36c-5a148f195231,Williamson,748,Germany,Female,70,4,148972.61,4,0,0,17472.95,1
203332,207508ca-4947-47d0-b7fd-d9e22fdeb332,Brown,884,Spain,Male,31,3,130569.02,2,0,0,141469.07,1
423520,62faf6bc-f1df-4e66-a593-9b1f893773a6,Hutchinson,561,Spain,Female,44,10,128870.94,2,1,1,55747.48,0
668329,e7c8434b-d2e5-4c4b-aacd-9c66e1f8a593,Hampton,392,Germany,Male,19,0,203301.02,2,1,1,92959.24,1
278605,0a2ec5de-f104-4c4f-917e-788fd96509fd,Beasley,536,France,Female,42,6,82958.86,2,0,0,180918.15,1
575257,932179ca-e76c-47bf-94c6-04924594da0d,Morales,311,France,Female,26,9,190623.37,4,1,1,150688.65,1
677756,7dff72fa-9e7f-41a1-977c-a87276da7fd9,Thomas,750,Spain,Male,51,9,112922.35,4,0,0,141298.92,1
76546,13595c14-034a-4217-a904-9dfeefa6e054,Armstrong,575,Germany,Female,39,4,33054.26,4,1,0,84027.11,1
698072,b564fd66-8ccc-4162-a6e0-141324d5cc6d,Miller,579,Spain,Female,90,3,65846.78,1,0,0,15962.56,1
749629,5dcc57e8-47a3-4edd-9daa-c7c40a49e32d,Bell,441,France,Male,90,0,62005.02,2,0,0,156548.18,1
598259,8e9daa77-c553-4758-b224-7d7862a0b646,Cox,897,Germany,Female,65,1,78424.37,2,1,0,147334.24,1
644065,333fbf4b-12d8-4398-bb3a-307a203846d6,Mcintyre,349,France,Male,27,7,193279.93,1,1,1,62680.86,0
405181,37773181-057e-472f-8b51-5c2870152924,Li,302,France,Male,74,8,38140.71,4,0,1,107064.74,0
941146,214fcf69-de38-48e2-a50e-e6fe88f505af,Harmon,765,Germany,Female,46,0,126617.61,4,0,0,178339.63,1
196013,beebf489-bcbf-444e-b5f9-a7fb55d78621,Ford,393,Spain,Female,29,5,3651.99,2,0,0,98038.09,1
294581,e23a5a7b-c0f3-472c-b1a3-1e5dfa6415d1,Lee,827,Germany,Male,80,1,197035.18,3,0,1,78340.6,0
551644,8d213f8b-44d6-4bf8-aa18-f32f461f9b5f,Stout,653,Spain,Female,85,3,202071.52,3,0,0,32264.91,1
218206,0262b261-8c83-4ab5-bec3-f2a2e0ac3882,Rivera,328,Spain,Male,19,1,38090.06,2,0,1,30578.79,0
375737,2d807098-eaaa-4c30-9c8b-6855b949588b,Wall,724,Spain,Male,21,10,120214.57,4,1,0,143693.7,1
983208,050fc98e-4a2b-4e3c-9655-f23567fd6bf1,Saunders,792,Spain,Female,60,1,13045.59,4,1,1,43831.02,1
415023,b7960123-0b7f-45fc-81aa-dc133a3bff75,Curry,539,France,Female,78,2,95893.4,4,1,1,87806.26,0
656945,2fad5fcf-30e7-410c-bdfc-95bc3a9d1c7b,Dixon,309,France,Female,78,7,221429.03,1,0,0,118384.64,0
796636,e7dfcdf9-47d2-4a51-9d69-5db28a4aba83,Barker,607,Spain,Male,33,4,118771.15,2,0,1,21645.68,0
501271,568383c8-346b-4a31-836d-5cbc69fa1d33,Cummings,316,Spain,Male,59,4,128257.6,3,0,0,44463.64,0
735940,78b322aa-0caf-408e-a5ad-cf5cc604d726,Gamble,565,Germany,Male,85,4,173005.92,2,0,1,46771.17,0
618627,2f8b1dc5-c60c-497d-97c6-ff908de8a336,Greer,397,Spain,Male,61,5,212364.66,1,1,1,2053.38,1
433491,8738c311-171c-478a-8557-cebf2cb3a1d1,Warner,681,Germany,Female,23,0,135579.52,3,0,1,84725.76,1
998149,284bee29-12d9-47e4-bbf0-03ab8b97539d,Santana,581,Spain,Male,57,7,157716.66,1,1,1,134551.01,1
344341,58d04b07-607f-461d-acf5-167633e5aca7,Byrd,794,France,Male,79,0,35148.46,2,0,1,107357.08,0
946252,70e51850-90ae-4ec9-bbc6-0173a0fc85c3,Cooper,568,France,Male,67,2,47098.42,2,0,1,128950.07,1
653051,b3272b2a-fe90-4e51-a398-fba33389a10f,Morrow,878,France,Female,43,8,174279.67,3,0,1,46582.33,1
984957,b4ebb01a-81bc-4a13-9265-40b1ac0f9f69,Reed,326,France,Female,76,9,117375.79,4,0,0,4623.51,0
254377,151f3ef8-6486-4f7f-b8cf-73e1c398f1a2,Allen,757,Germany,Female,28,4,240219.33,1,0,0,176901.17,1
521884,58d26ad7-2e92-4170-b2fc-199da38b7370,Kirk,726,Spain,Male,89,0,258008.88,4,1,1,108551.35,0
744357,28227a89-a838-493f-9f6a-40f6deb16f7c,Hall,579,France,Male,55,6,260310.37,3,1,0,37342.11,1
114600,e899229f-c5c7-473b-b3c9-689710753ed3,Austin,420,Spain,Female,76,7,88338.72,3,1,1,114154.31,1
329087,87e80758-f84c-479c-b803-0761f22bdfc6,Pollard,326,France,Male,28,10,231038.23,4,0,0,42192.65,0
540314,f9cf9bab-b24b-462c-9de1-f4441f406316,Davis,755,Spain,Male,37,4,6431.89,4,0,1,163930.98,0
975766,2de097fb-f537-455e-8e7c-af81a329c57e,Cunningham,593,France,Female,47,1,119317.95,3,1,1,59780.77,0
313945,e6fdf590-c864-48fc-a6ac-4bdefeb3092e,Ferrell,542,France,Male,66,7,81312.61,3,1,1,198995.14,1
824422,e65d6dc4-4054-4c6c-8d87-b46553fc888a,King,830,France,Male,40,0,14863.14,3,0,1,46363.43,1
187618,79f19c2e-ca5b-406f-a225-707addaa5584,Herrera,707,France,Female,58,6,154496.24,1,1,1,11146.44,0
477878,a5affe2a-c717-43c2-a2dc-833808facaef,Rios,771,Germany,Female,66,8,198485.05,1,1,0,127086.95,1
319673,8c7c9862-91e5-4691-8965-fd17a2f14298,Hudson,708,Germany,Male,34,2,236379.54,3,0,1,124543.3,0
895795,dda030d1-b5ee-44b0-96db-4aff4add7c12,Richardson,566,France,Female,87,9,122521.57,4,1,0,3180.48,0
523574,25218fe4-a034-46dc-8e30-0ac4066aeea9,Martinez,449,Germany,Female,75,7,150104.66,4,0,0,194204.05,0
748081,cfbe6bbb-45bb-49b8-a034-2295251448b1,Alvarado,655,Germany,Female,37,9,57922.73,4,1,0,91974.45,1
697296,0e226c9b-5b6e-438d-9ffa-25af7fdc4f21,Mckee,754,France,Male,58,5,96631.16,2,1,0,115279.42,1
231113,e85ee0f9-cfab-475f-9464-a36b34668517,Duncan,577,Spain,Male,79,10,145977.21,1,0,1,142937.03,0
811443,affb2d29-fd2a-4ac0-b50b-7aaaf4d1ebda,Dixon,705,France,Male,72,6,113903.08,3,1,0,53585.75,1
129598,491afab9-f6ab-4aa6-8034-d4387430e073,Alvarez,766,France,Male,34,6,109827.22,3,1,0,144345.66,0
615971,26306a4f-5319-4c7d-b8e1-f67baebd3551,Romero,515,Spain,Male,94,9,133978.59,3,1,1,13688.27,0
619153,54989069-a37b-4e0f-8fe4-98771bb8ffc8,Stanley,763,Germany,Male,18,0,166042.38,4,0,1,192670.5,1
175488,8e871f12-094f-4044-9dbe-2dd3a89c904f,Miller,586,Germany,Female,94,3,54061.48,3,0,1,34845.73,1
539242,ddeb52bd-c971-40f4-91c6-6efccd9db724,Barnes,447,Spain,Female,28,8,94632.12,4,1,0,9259.96,0
772715,8f786835-d953-45e6-824e-96ba8d6bb102,Williamson,816,France,Male,48,10,188155.5,1,0,1,194791.46,1
389556,5019404d-c24a-4565-b7ed-01f4a5e54e60,Lee,333,Germany,Male,18,10,42030.01,2,1,1,1978.73,0
924598,2c30c5ee-ea8a-4722-b562-8b97db2ddbce,Nash,479,France,Female,24,1,146541.93,4,0,0,192629.18,0
642328,f31d375b-f073-4c42-919f-9f690c8d2298,Swanson,697,France,Male,50,5,16418.71,2,0,0,154077.6,1
282229,1f1fa7a4-ca47-4bf5-91e2-dd1edf6bf175,Carter,637,Germany,Male,62,0,61651.6,4,0,1,164253.99,1
154956,e24375cd-e11a-4fc0-a1e8-c2114d6ed0f1,Morgan,816,Germany,Female,54,0,121988.58,1,0,1,145577.41,0
221998,cf5f3e9b-8d78-4370-b15a-34e3071ec3c1,Turner,495,Germany,Female,55,0,86720.91,1,0,0,171941.75,1
146744,ed088377-5526-45b4-9fdd-d5a73c42bfcc,Burton,520,Germany,Female,62,3,253366.34,3,1,0,37291.11,0
902313,66ee302a-2079-4182-8cb9-971f776d31f2,West,720,Germany,Female,26,6,85274.58,4,1,0,105088.64,0
643460,1bfbf692-8326-4f84-a443-7c0a30f45ae6,Ballard,461,France,Male,34,1,51901.96,1,1,0,2127.71,1
114511,ac2764d9-a954-4d01-b86c-dc856c79fa4b,Reynolds,601,France,Female,89,6,236113.85,4,1,1,109201.29,1
312437,8dd4d5d6-4fbe-4c2d-8209-435c6f3fdb08,Walters,477,France,Female,61,1,45298.74,3,1,1,175346.39,1
324384,b0932830-505f-4610-8a18-2e7e98ffb9eb,Campbell,555,France,Male,92,8,47171.61,1,0,1,171421.85,0
700289,0169a19c-f5fd-4e6d-85f4-4414b0a7536c,Adams,888,Spain,Female,18,9,19065.96,1,1,1,179027.84,0
392854,0e6be5af-2b15-4368-ae77-e3aa7a25e70c,Hill,509,Spain,Male,18,7,6053.18,4,1,0,105625.6,0
707057,075cbf6b-6acc-4713-8904-aa78de906396,Anderson,530,Spain,Female,87,10,224098.87,1,1,0,157166.1,1
860326,172131c8-d55f-41cd-a12c-1053358952a3,Rogers,414,France,Female,71,7,40059.26,3,1,1,102006.74,1
305719,e0f68730-b67e-409c-badc-92f065e6dad4,Cordova,668,Germany,Male,55,5,134770.83,3,1,0,150482.97,0
444395,ae64d1e4-ae28-4f91-96f2-c2f4784a3ed8,Lewis,643,France,Male,75,1,136527.35,1,1,0,119281.48,1
430076,5be5dbc4-9d57-4605-9904-d839f46a2ea6,Roman,741,Germany,Female,60,9,78293.98,2,0,1,24200.14,1
413545,869e6a53-87f0-4289-a636-058881e9358b,Bonilla,844,Spain,Male,78,8,93132.67,4,0,1,164054.8,0
163870,670e1dc7-d5b8-4bcb-9532-583034d21982,Mays,814,Germany,Female,32,10,187857.71,3,1,1,57031.21,0
901904,b23da974-cff8-4c04-9bbc-6ffbd326a171,Terrell,714,Germany,Male,50,0,126488.89,2,0,1,109540.62,1
344550,3592ec77-2004-483d-9bd9-c8bc11a3f815,Perkins,810,Germany,Male,36,4,135097.46,4,1,0,54571.61,1
220015,5c2738cd-3dff-4250-9b33-ecde65f048a5,Hunt,819,France,Female,59,9,20754.44,2,0,1,69527.45,0
124275,a5ac8396-74bb-46c7-94e4-d43533a6210a,Pugh,567,France,Female,95,5,178054.02,2,1,1,9775.86,1
436036,8963f49d-0f7a-4728-a37d-b0605d4f759f,Holder,597,France,Female,74,3,113498.0,4,0,1,77650.15,0
459162,367d49ca-1b12-4ff4-8954-fb9f7a5d6000,Carpenter,337,Germany,Female,60,6,226476.82,4,0,0,111269.96,0
774028,a49fd697-7c69-498b-95ac-b2edde630839,Flores,426,Spain,Male,39,1,75130.01,3,0,1,141387.15,1
551222,08ef5e4a-6948-44cf-820f-61dbbe6011d0,Sawyer,864,France,Female,79,7,69470.09,3,0,1,67664.51,0
4190,be5184b2-6407-40ac-9e6d-46106fcdd7a2,Banks,749,France,Male,50,1,65194.74,1,0,0,139706.94,0
440738,fd1c8b56-cf20-42e6-a892-24c6f2bc3fa4,Brown,670,France,Female,94,5,167246.0,2,1,1,181028.04,0
245425,7d857b84-a00f-4960-ab73-6bbc3d4155fa,Byrd,358,Spain,Male,43,9,155025.2,3,1,1,36828.67,0
225371,c0eda3c1-1371-48d7-ad3a-a363456dc16e,Ortega,483,Spain,Female,85,10,203626.36,1,0,0,160606.33,1
40543,39d387a8-2bdf-4cc5-a2aa-36a96340ead5,Gonzales,522,France,Male,34,3,175962.15,3,0,1,129874.61,0
667550,f1a5f372-f612-4a8c-8b07-05dee3c41dec,Summers,346,Spain,Male,20,1,253253.29,4,0,1,36327.07,1
70329,dc82933f-4e7b-46ee-878b-ed746e28d0c6,Curtis,551,Spain,Female,90,0,53384.47,1,1,1,44168.66,1
380384,bb5927d1-0eb4-48e1-8860-bdd96365f9ad,Knox,758,Spain,Female,41,4,210869.24,1,0,0,110556.72,1
502190,be04468a-e8a7-4d08-98f0-98687479d4fe,Smith,404,Spain,Female,72,5,133783.83,1,0,0,66071.56,0
687263,14df56d1-b310-4ab8-adda-ff0c9dd2ddec,Moore,508,Germany,Male,21,2,117010.4,1,0,0,18224.62,1
276539,be583789-b6bf-4bd9-a711-76da047d1d55,Morris,866,Germany,Female,47,5,36345.94,1,1,0,107983.3,1
222131,28e2ec60-ba1b-4514-aac6-d552e69fba0c,Castillo,333,Germany,Male,88,2,126366.54,4,0,1,24518.54,0
133377,3b9923eb-fef1-4be0-9497-4c87a4acd7fc,Ramos,720,France,Male,48,4,65269.55,1,1,0,153765.75,0
54883,8083acb9-368b-4b92-9d10-9d87241ec5a4,Hernandez,783,Germany,Female,44,0,160219.82,1,1,0,33800.96,0
779380,4245709c-bea0-4f2c-a52c-07e65d878cd0,Thomas,884,France,Female,59,6,175737.6,1,0,1,192610.83,1
440783,9ff9e3c3-5603-4799-99d8-04776c6d2601,Ellis,700,Germany,Male,84,9,108562.79,4,1,1,30960.27,0
737822,c203247f-d4d6-42b1-b65c-4a4b93d138d6,Smith,719,France,Female,88,5,240923.72,3,0,0,169682.94,0
116227,17f82e1c-4291-47e3-9e51-7ed5c54b042f,Phillips,524,France,Female,65,1,72390.14,2,0,1,123668.18,0
604181,cf8f33b0-91a5-4317-b244-dd15a204d5be,Nichols,407,Germany,Male,89,0,178500.34,1,0,0,184374.11,0
757935,a71269b9-656e-4f62-8490-c14a897a994f,Williams,749,Germany,Female,31,6,20108.5,1,1,0,56224.74,1
956969,3444ddb1-034e-4cd8-9a5f-8fb1afdf7d02,Smith,802,Germany,Male,29,0,831.74,2,0,0,128631.51,0
786708,854c8435-e7e3-4959-b05b-8413de158e6a,Saunders,490,Germany,Female,23,5,25864.76,3,1,1,66601.18,1
211330,399791f3-8253-45d7-964e-36a329e93493,Glover,791,France,Male,65,2,104307.78,3,0,1,49493.95,0
745384,0d1af173-606a-417c-b020-ce231e43d955,Norris,646,Spain,Male,25,7,178266.58,3,1,0,171038.88,0
484234,0b1da685-020d-41a3-bfde-17ccecfd6b3e,Stewart,443,France,Male,74,2,16008.22,3,1,1,106707.09,1
26483,2a421e09-f183-4c55-961f-99f7559d1ffe,Molina,547,Germany,Male,84,9,260703.69,1,1,1,41445.76,1
539627,6dbbcf77-f6cc-475c-a3d3-67d2a9d8a9fb,Hart,592,Spain,Female,36,0,214754.64,1,1,1,159155.53,0
560834,afbef988-367e-467b-9d94-a18fef62468b,Bullock,856,France,Female,61,3,149121.11,2,0,1,161930.56,0
888361,81a841c6-87e9-4998-805a-a6a595ac60df,Cunningham,843,Germany,Female,85,2,32049.52,1,0,1,183546.52,1
654210,11d3514b-83dd-4a70-924e-e2b5119c808b,Flores,506,Spain,Male,58,0,152418.37,1,0,0,185231.18,0
523036,7f4b90c1-3721-4d22-bcdb-c2ee9665d1ae,Miller,615,France,Female,89,8,26819.13,4,0,0,194120.88,1
426660,1569dc77-998a-4c74-896e-ac5d4d6750f6,Houston,471,France,Male,57,4,235469.75,3,1,0,18623.89,0
730395,56558e91-dd79-48db-98b2-c92d8cb26a4b,Brooks,381,Spain,Female,92,10,108873.79,4,1,0,42805.78,1
282533,7c803c3a-15e4-4c86-a043-074f9790b47a,Hardy,476,Germany,Female,53,2,51196.14,2,1,0,100090.43,0
254774,1c9c393c-fedd-4ced-af49-254525d0fb01,Carter,569,Germany,Male,52,7,200228.92,4,0,1,199398.98,1
259728,7a0dfa2f-0ceb-49b5-9a3c-56b3ff7046ea,Myers,528,France,Female,90,1,223864.64,3,0,0,65438.32,1
235171,7625eadf-5648-4b05-abd4-6fc568978733,Haney,450,France,Male,91,9,153918.87,3,0,0,189299.11,1
547908,e9fbb5ee-5345-4ea0-877f-1eb522b885da,Davis,424,Spain,Male,36,7,179062.86,1,1,1,103703.14,1
320616,e6130e8f-e2c0-4934-920c-1aea14cb2222,Johnson,428,Spain,Male,27,6,36543.41,3,1,0,81101.2,0
949187,aedc93e8-0e69-4c5d-b580-1f4db0c24d7d,Todd,894,France,Female,80,9,88657.9,4,1,0,166164.58,1
618670,e760c1a6-6d56-468b-994f-6de22e7b0cd1,Melton,457,Germany,Female,41,9,13727.41,1,1,1,168817.77,0
231017,80c07f4d-3a08-4368-97b3-567fbca935b6,Phillips,423,France,Female,74,0,45258.4,2,1,0,170615.62,0
953533,0c8cd774-1998-40c2-a9e8-5dd5629fd7cd,Walsh,653,Germany,Female,38,6,243885.29,2,0,1,47736.48,0
197879,abdcca41-b125-4475-a20e-5af0d7030818,Foley,659,Germany,Female,34,7,229277.43,4,0,1,48257.2,1
683532,e3aabe83-cd04-4070-885d-e8bc87ee4cc7,Leon,440,France,Male,41,4,59316.17,1,1,0,104635.67,1
944545,20e1f857-39d7-494a-86ab-59cb6f313e2d,Owens,791,Spain,Male,31,9,123972.91,3,0,0,74972.9,0
969475,d6e2a8fa-e78f-4f35-9e5f-df03e81c3b81,Fisher,689,France,Female,27,0,242784.71,1,0,0,1063.79,0
805422,7e485bf7-02ea-4558-a4fd-cc9500ee412f,Jenkins,867,France,Female,59,4,177370.34,4,0,1,31403.91,1
605814,c50d927d-9858-4563-b86a-846d007e5a32,Davis,364,Spain,Male,20,4,219615.76,4,1,0,193151.99,0
937933,bf06afa1-c68e-4344-97be-77e4aec11327,Diaz,643,Germany,Female,95,10,208412.08,2,0,0,184475.44,1
164885,eb54263a-785d-4c9e-bc9d-e20f896c11e9,Pruitt,321,France,Male,59,5,62881.63,1,1,0,163363.65,0
600842,8752e54f-8ca7-467f-b987-ba01b23416b0,Elliott,367,Germany,Female,91,2,39091.24,2,1,1,143646.11,0
35871,2b6c801d-4f8e-4eaa-8fe0-efa33bc3d121,Jones,732,Germany,Female,18,2,138393.16,2,1,1,129296.42,0
970362,bc077bff-c847-48ee-8bff-7d7d7fe8f675,Taylor,647,Spain,Female,86,7,217633.1,3,0,0,166506.65,1
704701,ba5647fd-c104-42c4-a4b1-7fe099414476,Henderson,652,Spain,Male,49,5,188388.33,3,0,1,165472.06,1
86719,04a67c83-2f05-464f-9832-d9e38d57bd07,Bradford,471,Spain,Female,70,2,256258.72,2,0,1,157127.51,1
107264,d8cff931-fdf4-4655-8979-95c8bd51cb69,Robinson,789,France,Male,22,1,145347.08,3,0,0,109010.02,1
157475,9ae4c55c-dc14-432e-995e-26388f9aa198,Ferguson,635,France,Female,54,9,121305.2,1,1,0,122285.11,1
177605,c959ebcd-63c7-48b6-bd79-59e5bec462fc,Fisher,763,France,Female,19,4,161895.61,1,1,0,13393.87,0
658423,044c4993-1b5f-47bc-b701-2c0063a1afca,Freeman,869,Germany,Female,94,8,259164.52,3,0,1,23054.8,1
676024,8d0defee-b0c5-4ef1-aece-3d762790588b,Garcia,677,Germany,Female,71,7,30413.04,1,0,1,98808.96,0
132781,f98fad17-705f-4ae0-99fb-b4028f0c216b,Barnes,570,Germany,Male,63,5,18749.83,4,1,1,118833.87,1
257097,29500990-ac5a-4e5f-b3d6-e745b0331e4f,Bishop,840,Spain,Male,95,7,148163.19,4,0,1,81620.85,1
85053,10851bc7-9bfc-4629-8a11-d39e15d77497,Huang,548,Germany,Male,61,8,132299.59,3,0,0,155554.85,1
837424,01c387a6-ba92-45e4-9f2f-1233bb77bfef,King,717,Spain,Male,29,8,31449.58,3,0,1,162657.41,0
26916,c9630b60-5ccd-48c9-a0c5-7a8eda659e81,King,861,France,Female,51,7,54053.03,4,1,0,89774.34,0
109425,97736ebd-c964-46c0-a5fa-6969a04621d8,King,725,France,Female,32,0,31831.47,4,0,1,109430.07,1
147834,a080ef6c-779b-4b5c-a77e-15cb474166c1,Washington,717,France,Male,64,9,122765.37,1,0,1,74092.43,1
710821,85bea800-3cbb-4fad-9a82-4f6425017e5c,Acosta,560,Spain,Male,61,1,39916.44,1,1,1,57832.42,0
150441,c17397a7-30b5-46b7-a306-6a5eadd123f9,Stafford,558,Germany,Female,70,4,6688.72,4,0,1,175785.61,0
769757,9cf8efd4-582a-4354-8e2e-4c5c6e3211ad,Barrett,721,France,Female,72,8,36973.17,2,0,0,120214.91,0
265770,b40cc674-45f1-4c4d-802a-d3a357e6276e,Moore,600,Spain,Female,25,6,162333.4,4,1,0,101265.14,0
360323,b8bcff3e-7bd4-4525-bff1-9a21de1f55b2,Joseph,586,Germany,Male,38,5,156644.53,4,0,1,125598.51,1
142165,2e8235bd-aaa7-4046-b8d4-97df798f59e8,Martinez,564,Spain,Male,84,10,226601.95,4,1,0,194620.94,1
789288,d0c66201-18a8-4878-bd16-013c92d61c5c,Bell,878,Spain,Female,75,9,251697.47,1,1,0,110129.41,1
924364,ad24bcd2-2bed-40bc-a2d5-fcac720dbb54,Bender,744,Germany,Female,95,9,233221.8,2,0,1,80998.15,0
741779,77bc26dd-1696-4e4e-9f71-77f7d80ccf7c,Fletcher,596,France,Male,22,8,94476.08,3,0,1,40945.66,0
842037,b58380a9-3a6d-4a4f-a608-50dd4323d844,Jones,515,Germany,Female,70,10,133360.23,1,1,0,76381.03,0
490510,995254d5-d3c0-4da5-a1c1-8220cb764e71,Sexton,368,Germany,Female,20,2,256867.61,2,1,1,104335.05,0
164688,d7ca457e-bde2-4ab4-aae3-b9d4c8653a86,Lopez,668,France,Female,65,7,130778.7,3,0,1,64787.86,0
434328,c13c7850-e5b5-442f-94c5-01bd93406ead,Riley,300,France,Female,56,0,92627.81,4,1,1,48347.47,1
988972,5907475f-0d80-4581-949d-2cc0618f6763,Santos,665,Spain,Male,86,7,236704.15,3,1,0,128802.5,1
129973,c024256e-0a4e-47e8-8807-09c8c33f24ee,Davis,593,France,Male,90,7,83749.0,4,0,1,107398.41,0
238506,8959567f-6164-433e-b174-809383d4e51d,Solomon,790,Spain,Female,85,2,96819.29,3,0,1,186275.06,0
4481,7b3e8ceb-4283-4833-90bf-8c8fe86b1dd4,Anderson,871,Spain,Female,90,6,127256.71,1,1,0,52012.81,0
445218,b35c1a39-5e73-4e14-a5d7-3c5fa5393f49,Wilson,357,Spain,Female,52,4,236042.98,1,0,1,85616.24,1
566058,d959bf82-88df-4817-82c0-c9d0926283cc,Lewis,885,Germany,Male,81,9,157667.08,4,1,0,185601.55,1
897991,dff5d078-86de-441c-8a4e-aa329c8d2d4f,Prince,680,Germany,Female,67,8,37489.43,3,1,1,175008.27,0
969454,74f00209-b7b5-4062-bbcf-fae45d1b4d56,Rasmussen,636,Germany,Female,86,6,162256.96,3,0,0,125173.93,1
418102,618ec3bc-ad93-41d6-b9c7-3c7dd607295c,Floyd,301,France,Female,19,0,238410.41,3,1,1,15588.28,0
